ACCNTNUM,LOCNUM,POSTALCODE,STATECODE,COUNTYCODE,COUNTRY,CNTRYCODE,LATITUDE,LONGITUDE,BLDGSCHEME,BLDGCLASS,OCCSCHEME,OCCTYPE,YEARBUILT,YEARUPGRAD,NUMSTORIES,NUMBLDGS,FLOORAREA,WSCV1VAL,WSCV2VAL,WSCV3VAL,WSCV4VAL,WSCV5VAL,WSCV6VAL,WSCV7VAL,WSCV8VAL,WSCV9VAL,WSCV10VAL,WSCV1LIMIT,WSCV2LIMIT,WSCV3LIMIT,WSCV4LIMIT,WSCV5LIMIT,WSCV6LIMIT,WSCV7LIMIT,WSCV8LIMIT,WSCV9LIMIT,WSCV10LIMIT,WSCV1DED,WSCV2DED,WSCV3DED,WSCV4DED,WSCV5DED,WSCV6DED,WSCV7DED,WSCV8DED,WSCV9DED,WSCV10DED,WSSITELIM,WSSITEDED,WSCOMBINEDLIM,WSCOMBINEDDED
11111,225,0,0,0,0,0,49.0189,2.8557,RMS,5,ATC,0,1900,1900,2,1,0,135548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,226,0,0,0,0,0,49.0765,1.8933,RMS,2,ATC,0,1900,1900,2,1,0,84483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,227,0,0,0,0,0,49.0325,2.2811,RMS,5,ATC,0,1900,1900,2,1,0,136787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,228,0,0,0,0,0,48.641,2.3692,RMS,1,ATC,0,1900,1900,2,1,0,62233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,229,0,0,0,0,0,49.098,2.285,RMS,4,ATC,0,1900,1900,2,1,0,111019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,230,0,0,0,0,0,48.7172,1.8724,RMS,1,ATC,0,1900,1900,2,1,0,61999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,231,0,0,0,0,0,49.1502,1.8982,RMS,4,ATC,0,1900,1900,2,1,0,109651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,232,0,0,0,0,0,49.0165,2.8264,RMS,6,ATC,0,1900,1900,2,1,0,143728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,233,0,0,0,0,0,48.8925,1.8497,RMS,4,ATC,0,1900,1900,2,1,0,115641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,234,0,0,0,0,0,49.1764,1.8821,RMS,1,ATC,0,1900,1900,2,1,0,72088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,235,0,0,0,0,0,48.8976,2.7495,RMS,0,ATC,0,1900,1900,2,1,0,52912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,236,0,0,0,0,0,49.0233,2.3056,RMS,3,ATC,0,1900,1900,2,1,0,102017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,237,0,0,0,0,0,48.7856,1.9175,RMS,2,ATC,0,1900,1900,2,1,0,78230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,238,0,0,0,0,0,49.027,2.4072,RMS,5,ATC,0,1900,1900,2,1,0,131325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,239,0,0,0,0,0,49.0912,2.1777,RMS,5,ATC,0,1900,1900,2,1,0,128859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,240,0,0,0,0,0,48.8066,2.3818,RMS,5,ATC,0,1900,1900,2,1,0,130937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,241,0,0,0,0,0,49.1792,2.7401,RMS,1,ATC,0,1900,1900,2,1,0,62013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,242,0,0,0,0,0,48.6792,2.4062,RMS,3,ATC,0,1900,1900,2,1,0,92259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,243,0,0,0,0,0,48.7569,2.0446,RMS,3,ATC,0,1900,1900,2,1,0,107582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,244,0,0,0,0,0,48.6804,2.6562,RMS,4,ATC,0,1900,1900,2,1,0,109281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,245,0,0,0,0,0,48.8493,2.2584,RMS,3,ATC,0,1900,1900,2,1,0,104063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,246,0,0,0,0,0,48.6672,2.1952,RMS,1,ATC,0,1900,1900,2,1,0,72971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,247,0,0,0,0,0,48.732,2.1381,RMS,3,ATC,0,1900,1900,2,1,0,94239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,248,0,0,0,0,0,48.6973,2.6852,RMS,5,ATC,0,1900,1900,2,1,0,132624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,249,0,0,0,0,0,48.6499,1.9213,RMS,6,ATC,0,1900,1900,2,1,0,144299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11111,250,0,0,0,0,0,48.7486,2.336,RMS,1,ATC,0,1900,1900,2,1,0,71547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
